Year,ID,Method,Scope,Category ,Level 2,Level 3,Level 4,Report Label,UOM,GHG/Unit,GHG Conversion Factor 2025,Valid From,Valid To,Source
2025,3_200_2075_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,Sulphur hexafluoride (SF6),,Refrigerant & other Kyoto protocol products Sulphur hexafluoride (SF6) ,kg,kg CO2e,23500,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2077_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,Sulphur hexafluoride (SF6),,Refrigerant & other Kyoto protocol products Sulphur hexafluoride (SF6) ,kg,kg CO2e,23500,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2078_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-152,,Refrigerant & other Kyoto protocol products HFC-152 ,kg,kg CO2e,16,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2080_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-152,,Refrigerant & other Kyoto protocol products HFC-152 ,kg,kg CO2e,16,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2081_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-161,,Refrigerant & other Kyoto protocol products HFC-161 ,kg,kg CO2e,4,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2083_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-161,,Refrigerant & other Kyoto protocol products HFC-161 ,kg,kg CO2e,4,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2084_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-236cb,,Refrigerant & other Kyoto protocol products HFC-236cb ,kg,kg CO2e,1210,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2086_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-236cb,,Refrigerant & other Kyoto protocol products HFC-236cb ,kg,kg CO2e,1210,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2087_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-236ea,,Refrigerant & other Kyoto protocol products HFC-236ea ,kg,kg CO2e,1330,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2089_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-236ea,,Refrigerant & other Kyoto protocol products HFC-236ea ,kg,kg CO2e,1330,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2090_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-245ca,,Refrigerant & other Kyoto protocol products HFC-245ca ,kg,kg CO2e,716,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2092_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-245ca,,Refrigerant & other Kyoto protocol products HFC-245ca ,kg,kg CO2e,716,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2093_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-365mfc,,Refrigerant & other Kyoto protocol products HFC-365mfc ,kg,kg CO2e,804,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2095_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,HFC-365mfc,,Refrigerant & other Kyoto protocol products HFC-365mfc ,kg,kg CO2e,804,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2096_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,Nitrogen trifluoride,,Refrigerant & other Kyoto protocol products Nitrogen trifluoride ,kg,kg CO2e,16100,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_200_2098_3_1,Activity,Scope 1,Refrigerant & other,Kyoto protocol products,Nitrogen trifluoride,,Refrigerant & other Kyoto protocol products Nitrogen trifluoride ,kg,kg CO2e,16100,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2099_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401A,,Refrigerant & other Blends R401A ,kg,kg CO2e,18,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2100_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401A,,Refrigerant & other Blends R401A ,kg,kg CO2e,1112,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2101_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401A,,Refrigerant & other Blends R401A ,kg,kg CO2e,1130,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2102_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401B,,Refrigerant & other Blends R401B ,kg,kg CO2e,15,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2103_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401B,,Refrigerant & other Blends R401B ,kg,kg CO2e,1221,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2104_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401B,,Refrigerant & other Blends R401B ,kg,kg CO2e,1236,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2105_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401C,,Refrigerant & other Blends R401C ,kg,kg CO2e,21,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2106_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401C,,Refrigerant & other Blends R401C ,kg,kg CO2e,855,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2107_3_1,Activity,Scope 1,Refrigerant & other,Blends,R401C,,Refrigerant & other Blends R401C ,kg,kg CO2e,876,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2108_3_1,Activity,Scope 1,Refrigerant & other,Blends,R402A,,Refrigerant & other Blends R402A ,kg,kg CO2e,1902,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2109_3_1,Activity,Scope 1,Refrigerant & other,Blends,R402A,,Refrigerant & other Blends R402A ,kg,kg CO2e,669,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2110_3_1,Activity,Scope 1,Refrigerant & other,Blends,R402A,,Refrigerant & other Blends R402A ,kg,kg CO2e,2571,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2111_3_1,Activity,Scope 1,Refrigerant & other,Blends,R402B,,Refrigerant & other Blends R402B ,kg,kg CO2e,1205,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2112_3_1,Activity,Scope 1,Refrigerant & other,Blends,R402B,,Refrigerant & other Blends R402B ,kg,kg CO2e,1056,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2113_3_1,Activity,Scope 1,Refrigerant & other,Blends,R402B,,Refrigerant & other Blends R402B ,kg,kg CO2e,2261,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2114_3_1,Activity,Scope 1,Refrigerant & other,Blends,R403A,,Refrigerant & other Blends R403A ,kg,kg CO2e,1780,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2115_3_1,Activity,Scope 1,Refrigerant & other,Blends,R403A,,Refrigerant & other Blends R403A ,kg,kg CO2e,1320,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,3_201_2116_3_1,Activity,Scope 1,Refrigerant & other,Blends,R403A,,Refrigerant & other Blends R403A ,kg,kg CO2e,3100,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
